species	gene_id	gene_name	genetype	chromosome	start	end	gene_length_bp	strand	source_file
monodelphis_domestica	ENSMODG00000012176		protein_coding	1	5574136	5601324	27189	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000046812	NPFFR1	protein_coding	1	5612677	5621382	8706	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000012169	LRRC20	protein_coding	1	5643448	5660421	16974	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000012163		protein_coding	1	5691854	5696724	4871	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000012161	EIF4EBP2	protein_coding	1	5696919	5718555	21637	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000017248	SIRT1	protein_coding	1	28913495	28940594	27100	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000016421	DKK1	protein_coding	1	41981778	41987328	5551	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000012158	NODAL	protein_coding	1	5728720	5735435	6716	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000017247	DNAJC12	protein_coding	1	28951434	29002156	50723	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000041159	PRF1	protein_coding	1	5873531	5880044	6514	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000009342		protein_coding	1	90452560	90453363	804	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000044699	LBX1	protein_coding	1	111096495	111098575	2081	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000028875		protein_coding	1	16067540	16068832	1293	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000025399	LINGO1	protein_coding	1	6823749	6825602	1854	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000011900	TLX1	protein_coding	1	111207677	111214706	7030	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000009365	CACUL1	protein_coding	1	90458341	90577962	119622	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000000919		protein_coding	1	53120905	53156852	35948	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000010493	CALY	protein_coding	1	16130307	16236782	106476	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000006780	HECTD2	protein_coding	1	79804746	79930287	125542	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000012113	HMG20A	protein_coding	1	7150944	7207520	56577	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000011907	KAZALD1	protein_coding	1	111322084	111328560	6477	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000006798	PCGF5	protein_coding	1	80101154	80215292	114139	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000010485	FUOM	protein_coding	1	16315164	16357740	42577	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000011922	SFXN3	protein_coding	1	111370916	111389432	18517	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000012107	PEAK1	protein_coding	1	7302755	7497236	194482	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000010481	ECHS1	protein_coding	1	16372435	16395025	22591	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000009370		protein_coding	1	90752535	90755335	2801	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000050891		protein_coding	1	53751160	53755999	4840	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000045652		protein_coding	1	111386265	111396422	10158	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000010464	PAOX	protein_coding	1	16398479	16409737	11259	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000006827	ANKRD1	protein_coding	1	80527952	80538673	10722	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000009378	FAM204A	protein_coding	1	91143617	91178134	34518	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000010450		protein_coding	1	16419113	16438677	19565	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000006874	HTR7	protein_coding	1	80588084	80669148	81065	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000025145		protein_coding	1	29135183	29242891	107709	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000011937		protein_coding	1	111396303	111409420	13118	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000047885	TXNDC15	protein_coding	1	301764842	301784527	19686	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000009385	RAB11FIP2	protein_coding	1	91507851	91647170	139320	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000048213		protein_coding	1	29567941	29568941	1001	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000024649	GCNT3	protein_coding	1	143878595	143879908	1314	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000050978		protein_coding	1	29579703	29632219	52517	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000011636	GTF2A2	protein_coding	1	143905614	143919223	13610	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000011955	LZTS2	protein_coding	1	111409912	111418091	8180	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000017246	LRRTM3	protein_coding	1	29951115	29997875	46761	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000006861	ZFYVE1	protein_coding	1	251225331	251288133	62803	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000014344	C5orf24	protein_coding	1	301787941	301811738	23798	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000044131		protein_coding	1	30201785	30202669	885	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000040056		protein_coding	1	54090186	54181437	91252	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000011966	TWNK	protein_coding	1	111421226	111424319	3094	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000011629	BNIP2	protein_coding	1	143927083	143958023	30941	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000024887		protein_coding	1	80808382	80811078	2697	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000038200		protein_coding	1	54240235	54429998	189764	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000017233		protein_coding	1	30437156	31262537	825382	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000019580	TNFSF8	protein_coding	1	405353909	405396803	42895	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000011975	MRPL43	protein_coding	1	111424825	111427883	3059	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000006889	DCAF4	protein_coding	1	251301804	251323918	22115	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000009388	EMX2	protein_coding	1	92185293	92193607	8315	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000025746	BPIFB2	protein_coding	1	400250985	400292473	41489	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000050254		protein_coding	1	31620126	31622681	2556	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000025306	sprn	protein_coding	1	16444999	16445439	441	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000049423		protein_coding	1	144305888	144309603	3716	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000010428		protein_coding	1	16487388	16488595	1208	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000011993	SEMA4G	protein_coding	1	111430641	111442089	11449	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000014331	DDX46	protein_coding	1	301898067	301950764	52698	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000009394	PDZD8	protein_coding	1	92463695	92619038	155344	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000024647	FOXB1	protein_coding	1	144428639	144429610	972	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000010413		protein_coding	1	16499903	16542698	42796	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000038411		protein_coding	1	54343071	54345341	2271	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000007283	KIF20B	protein_coding	1	81710501	81798161	87661	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000010387		protein_coding	1	16567670	16586429	18760	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000000018	SUN5	protein_coding	1	400294438	400331482	37045	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000009424	SLC18A2	protein_coding	1	92624911	92711374	86464	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000011604	ANXA2	protein_coding	1	144821732	144872223	50492	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000009428	VAX1	protein_coding	1	92801184	92806110	4927	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000028982		protein_coding	1	16613478	16632138	18661	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000007301	PANK1	protein_coding	1	81920027	81991249	71223	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000011568	ICE2	protein_coding	1	144902262	144976817	74556	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000028976		protein_coding	1	400383308	400450601	67294	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000019592	TNC	protein_coding	1	405507029	405622044	115016	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000025296		protein_coding	1	16655788	16657620	1833	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000010379		protein_coding	1	16670648	16672657	2010	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000029083		protein_coding	1	34066078	34161317	95240	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000028306	DPF3	protein_coding	1	251364406	251783794	419389	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000011532	RORA	protein_coding	1	145015014	145899138	884125	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000044101		protein_coding	1	16693809	16694747	939	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000009476	SHTN1	protein_coding	1	92966215	93080880	114666	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000036964	CAMLG	protein_coding	1	301985130	302001008	15879	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000010351		protein_coding	1	16759120	16760049	930	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000017199	REEP3	protein_coding	1	34174052	34245079	71028	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000019445	MAPRE1	protein_coding	1	400510791	400534527	23737	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000047213		protein_coding	1	16785059	16786000	942	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000047667		protein_coding	1	16816195	16817133	939	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000013095	EML1	protein_coding	1	319116519	319374300	257782	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000010323		protein_coding	1	16834808	16835743	936	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000038916		protein_coding	1	251383442	251384135	694	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000019447	DNMT3B	protein_coding	1	400550951	400612299	61349	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000050705		protein_coding	1	16846704	16847642	939	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000009479		protein_coding	1	93037740	93039346	1607	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000043890		protein_coding	1	16867577	16868515	939	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000007350	SLC16A12	protein_coding	1	82075917	82168615	92699	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000019598		protein_coding	1	406022310	406025237	2928	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000001002	DLG5	protein_coding	1	55151981	55305557	153577	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000042716		protein_coding	1	16885428	16886384	957	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000045416		protein_coding	1	82127007	82133665	6659	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000046946		protein_coding	1	16896775	16897716	942	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000012013		protein_coding	1	111451576	111497697	46122	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000047394		protein_coding	1	16935435	16936391	957	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000007358		protein_coding	1	82184839	82194936	10098	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000009486	ENO4	protein_coding	1	93085956	93118373	32418	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000037126		protein_coding	1	16953988	16954929	942	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000019450	COMMD7	protein_coding	1	400671482	400697587	26106	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000007000	RGS6	protein_coding	1	251868815	252107540	238726	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000048666		protein_coding	1	16971360	16972301	942	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000024882		protein_coding	1	82248361	82257185	8825	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000039706		protein_coding	1	17000169	17001110	942	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000038857		protein_coding	1	82289804	82294903	5100	-	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
monodelphis_domestica	ENSMODG00000050687		protein_coding	1	17023788	17024744	957	+	data/raw/ensembl/monodelphis_domestica/release-115/Monodelphis_domestica.ASM229v1.115.chr.gtf.gz
