species	gene_id	gene_name	genetype	chromosome	start	end	gene_length_bp	strand	source_file
ornithorhynchus_anatinus	ENSOANG00000011245	PPP4R4	protein_coding	1	54498363	54536552	38190	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000046560	VEPH1	protein_coding	1	152295917	152476504	180588	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000015126	DEPDC1B	protein_coding	1	323038	346706	23669	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000011246	SERPINA10	protein_coding	1	54539223	54545305	6083	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000047492	PTX3	protein_coding	1	152430742	152436345	5604	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000036003		protein_coding	1	54546716	54555702	8987	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000022394	SLC66A1L	protein_coding	1	152513810	152544663	30854	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000050938	ST6GAL1	protein_coding	1	121096615	121233219	136605	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000014333		protein_coding	1	54572037	54592825	20789	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000039114		protein_coding	1	121099944	121101236	1293	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000020958		protein_coding	1	54599450	54603724	4275	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000044426	ELOVL7	protein_coding	1	348301	384986	36686	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000014767	SSBP2	protein_coding	1	20489869	20776377	286509	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000004694	MFN1	protein_coding	1	144406993	144442353	35361	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000020888		protein_coding	1	54614644	54617560	2917	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000044275	THBS4	protein_coding	1	27070047	27097891	27845	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000049436	SHOX2	protein_coding	1	153117021	153129169	12149	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000011883		protein_coding	1	54622533	54629572	7040	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000039827	SMIM26	protein_coding	1	99854278	99858713	4436	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000020697	RSRC1	protein_coding	1	153133267	153515204	381938	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000004695	GNB4	protein_coding	1	144448974	144533967	84994	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000004008	ADIPOQ	protein_coding	1	121333913	121431064	97152	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000008750	SEC23B	protein_coding	1	99863683	99904720	41038	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000005735		protein_coding	1	61949433	61950644	1212	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000050644	PCOLCE2	protein_coding	1	106948531	106996842	48312	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000036497	ERCC8	protein_coding	1	415637	457114	41478	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000044256	ACTL6A	protein_coding	1	144671066	144707288	36223	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000012798		protein_coding	1	54629510	54649334	19825	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000048048	BIN1	protein_coding	1	178212763	178367719	154957	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000002137	MRPL47	protein_coding	1	144707085	144718224	11140	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000049528	MLF1	protein_coding	1	153548020	153602694	54675	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000048003		protein_coding	1	456733	503919	47187	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000050664	CYRIA	protein_coding	1	92100075	92186322	86248	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000045257	COPS9	protein_coding	1	121488248	121496008	7761	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000040124	SERPINI2	protein_coding	1	161085076	161118620	33545	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000020618		protein_coding	1	99915665	99972209	56545	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000009816	SMIM15	protein_coding	1	507815	508039	225	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000021730		protein_coding	1	144717472	144732228	14757	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000003406	PPP2R3A	protein_coding	1	167969319	168095719	126401	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000047943		protein_coding	1	54657647	54666213	8567	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000009404		protein_coding	1	121503055	121503483	429	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000013086	ZSWIM6	protein_coding	1	545182	608622	63441	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000014768	ACOT12	protein_coding	1	20803589	20879253	75665	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000005736	MOK	protein_coding	1	61977154	62019986	42833	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000021192	GFM1	protein_coding	1	153622327	153707976	85650	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000012040		protein_coding	1	54694423	54709039	14617	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000044098		protein_coding	1	121718202	122335424	617223	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000012038	SERPINA12	protein_coding	1	54710105	54759980	49876	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000050467	USP13	protein_coding	1	144738493	144869710	131218	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000013743	WDR49	protein_coding	1	161142750	161248778	106029	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000001788	SERPINA4	protein_coding	1	54763475	54771958	8484	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000044917	MSL2	protein_coding	1	168103168	168134026	30859	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000021294	GIGYF2	protein_coding	1	129426172	129506863	80692	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000003645	TRPC1	protein_coding	1	107000725	107068848	68124	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000009554		protein_coding	1	54776351	54792018	15668	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000039226		protein_coding	1	54804754	54806806	2053	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000009904	LXN	protein_coding	1	153673922	153687651	13730	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000050517	MTLN	protein_coding	1	100009143	100009313	171	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000012037		protein_coding	1	54815279	54817134	1856	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000022160	RARRES1	protein_coding	1	153713376	153758139	44764	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000047476	GSC	protein_coding	1	54942370	54946020	3651	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000014769	ZCCHC9	protein_coding	1	20864361	20870927	6567	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000040965	VSNL1	protein_coding	1	92964473	93157247	192775	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000010996	PDCD10	protein_coding	1	161331006	161370054	39049	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000014359	KIF2A	protein_coding	1	671286	732718	61433	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000047683	PCCB	protein_coding	1	168185590	168218820	33231	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000021949		protein_coding	1	100014351	100059903	45553	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000040756	CFAP221	protein_coding	1	184310684	184432348	121665	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000008987	MFSD1	protein_coding	1	153872614	153916292	43679	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000012034	DICER1	protein_coding	1	55207025	55279310	72286	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000004804	GPC1	protein_coding	1	122974114	123417326	443213	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000015085	SERPINI1	protein_coding	1	161388072	161482833	94762	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000014771	CKMT2	protein_coding	1	20893933	20927051	33119	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000050117		protein_coding	1	153929766	153932017	2252	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000041655	PEX5L	protein_coding	1	144883556	145166002	282447	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000015083		protein_coding	1	161484981	161559378	74398	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000050479	ANKMY1	protein_coding	1	123424743	123579169	154427	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000001882	SLC19A3	protein_coding	1	100063562	100114820	51259	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000021066	IQCJ	protein_coding	1	154127046	154300181	173136	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000040535		protein_coding	1	161558530	161579352	20823	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000005740	TECPR2	protein_coding	1	62081637	62152816	71180	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000004382	STAG1	protein_coding	1	168232349	168453698	221350	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000047580	CYP27C1	protein_coding	1	178426063	178466748	40686	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000019728	CCL20	protein_coding	1	100156414	100163859	7446	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000036384		protein_coding	1	184454456	184520806	66351	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000010714		protein_coding	1	93137174	93208581	71408	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000008700		protein_coding	1	154724709	154877517	152809	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000044743	CLMN	protein_coding	1	55308732	55428327	119596	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000015080		protein_coding	1	161597910	161625555	27646	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000043486	DIMT1	protein_coding	1	730387	745942	15556	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000001603	RASGRF2	protein_coding	1	20935524	21108939	173416	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000049717	DUSP28	protein_coding	1	123625497	123640355	14859	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000002081	IL12A	protein_coding	1	154984340	154994492	10153	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000046724	ERCC3	protein_coding	1	178483965	178529790	45826	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000039704		protein_coding	1	123644837	123698096	53260	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000005451		protein_coding	1	100179269	100418226	238958	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000039342	CARD8	protein_coding	1	155004448	155066714	62267	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000007885	SERINC5	protein_coding	1	27100531	27176923	76393	-	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000007966	SLC35G2	protein_coding	1	168685153	168686397	1245	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
ornithorhynchus_anatinus	ENSOANG00000012524	IPO11	protein_coding	1	754777	896595	141819	+	data/raw/ensembl/ornithorhynchus_anatinus/release-115/Ornithorhynchus_anatinus.mOrnAna1.p.v1.115.chr.gtf.gz
