species	gene_id	gene_name	genetype	chromosome	start	end	gene_length_bp	strand	source_file
drosophila_melanogaster	FBgn0026207	mbo	protein_coding	3R	12676487	12679052	2566	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0051418	CG31418	protein_coding	3R	17283795	17284511	717	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0038425	CG14881	protein_coding	3R	16434899	16436066	1168	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0286976	Osi10a	protein_coding	3R	6263958	6265465	1508	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037449	CG15185	protein_coding	3R	6527508	6528674	1167	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0260741	CG3281	protein_coding	3R	11960883	11962805	1923	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0053325	CG33325	protein_coding	3R	8678954	8680034	1081	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037762	eloF	protein_coding	3R	9814161	9815158	998	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0028475	Hrd3	protein_coding	3R	23754623	23758557	3935	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0038693	unc79	protein_coding	3R	19230764	19246130	15367	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0038744	CG4733	protein_coding	3R	19890689	19898738	8050	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0010770	ppan	protein_coding	3R	21116254	21117899	1646	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0262112	sro	protein_coding	3R	29794597	29795805	1209	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0001255	ImpE3	protein_coding	3R	8028453	8029546	1094	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0038039	CG5196	protein_coding	3R	12408316	12411768	3453	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0003249	Rh3	protein_coding	3R	20081060	20082450	1391	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0038033	CG10097	protein_coding	3R	12390166	12395980	5815	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037276	Ccdc39	protein_coding	3R	4781120	4784722	3603	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037336	CG2519	protein_coding	3R	5539510	5547775	8266	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0044511	mRpS21	protein_coding	3R	13381276	13381809	534	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0262808	CG43179	protein_coding	3R	14256108	14256930	823	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039135	CG13603	protein_coding	3R	23985213	23986569	1357	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0013812	Dhc93AB	protein_coding	3R	21024580	21042499	17920	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039503	CG14262	protein_coding	3R	27264374	27265430	1057	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0003720	tll	protein_coding	3R	30852315	30854400	2086	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0038902	CG6800	protein_coding	3R	21776138	21777213	1076	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0285938	CG46335	protein_coding	3R	27366658	27368717	2060	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0038435	Gyc89Da	protein_coding	3R	16472601	16475477	2877	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0004901	Prat	protein_coding	3R	7909598	7911779	2182	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039713	RpS8	protein_coding	3R	29861582	29863902	2321	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037591	Or85c	protein_coding	3R	8511734	8513022	1289	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0002719	Men	protein_coding	3R	12713103	12722442	9340	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039774	CDase	protein_coding	3R	30459521	30465736	6216	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0051221	CG31221	protein_coding	3R	19412689	19460311	47623	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0262858	MtnF	protein_coding	3R	24634625	24635165	541	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0010433	ato	protein_coding	3R	8278052	8279274	1223	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037472	CG10098	protein_coding	3R	7124548	7126503	1956	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0051213	CG31213	protein_coding	3R	19972898	19979569	6672	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037950	HisCl1	protein_coding	3R	11787176	11789393	2218	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0003598	Su(var)3-7	protein_coding	3R	13264364	13270038	5675	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0011289	TfIIA-L	protein_coding	3R	27251112	27256463	5352	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0051441	CG31441	protein_coding	3R	11236286	11237624	1339	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037420	CG15597	protein_coding	3R	6284462	6285200	739	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0011020	Sas-4	protein_coding	3R	7151367	7154219	2853	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039735	Nph	protein_coding	3R	30003681	30004861	1181	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0004575	Syn	protein_coding	3R	10190689	10222442	31754	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039812	CG15548	protein_coding	3R	30959700	30962307	2608	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0002905	PolQ	protein_coding	3R	12705523	12712299	6777	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039233	CG7006	protein_coding	3R	24850627	24851385	759	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0015737	Hmu	protein_coding	3R	27288769	27291592	2824	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039198	CG5768	protein_coding	3R	24386104	24390339	4236	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037227	TwdlV	protein_coding	3R	4254708	4255833	1126	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0010282	TfIIFalpha	protein_coding	3R	6380467	6382604	2138	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0038445	CG14891	protein_coding	3R	16571515	16573158	1644	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0051262	CG31262	protein_coding	3R	17217116	17223074	5959	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039492	CG6051	protein_coding	3R	27124759	27151069	26311	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0250732	gfzf	protein_coding	3R	7145880	7150968	5089	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037703	Kdm3	protein_coding	3R	9516007	9520938	4932	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0000439	Dfd	protein_coding	3R	6791836	6802428	10593	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0016672	Ipp	protein_coding	3R	13958789	13960474	1686	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037552	CG7800	protein_coding	3R	8217957	8219734	1778	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039613	Nepl20	protein_coding	3R	28880792	28882945	2154	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037519	CG3014	protein_coding	3R	7799264	7802793	3530	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039311	CG10513	protein_coding	3R	25275790	25277212	1423	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0038100	Paip2	protein_coding	3R	12980792	12985488	4697	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0261395	Prosalpha3T	protein_coding	3R	31122527	31123415	889	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037464	Mst84B	protein_coding	3R	7062175	7064370	2196	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0053329	Sp212	protein_coding	3R	14222074	14224155	2082	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0263025	HSPBAP1	protein_coding	3R	27695235	27696531	1297	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0289122	Ino80	protein_coding	3R	19368995	19403153	34159	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039595	AstA-R2	protein_coding	3R	28737109	28744782	7674	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039238	CG7016	protein_coding	3R	24862931	24864216	1286	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0038204	CG14357	protein_coding	3R	14111151	14112166	1016	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037794	CG6254	protein_coding	3R	10159144	10161331	2188	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0051064	CG31064	protein_coding	3R	27229505	27239085	9581	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0029157	ssh	protein_coding	3R	24938710	24944956	6247	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0051265	CG31265	protein_coding	3R	17128212	17129120	909	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039670	CG7567	protein_coding	3R	29587237	29588104	868	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0265201	CG44261	protein_coding	3R	9407694	9408169	476	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037562	Nazo	protein_coding	3R	8287876	8288613	738	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037608	mRpL19	protein_coding	3R	8674109	8675196	1088	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0264490	Eip93F	protein_coding	3R	21949114	22014539	65426	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039769	CG15534	protein_coding	3R	30432064	30435139	3076	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0262144	CG42870	protein_coding	3R	21736933	21737364	432	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039058	VhaAC39-2	protein_coding	3R	23158017	23159316	1300	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0083943	CG34107	protein_coding	3R	10224909	10225587	679	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037816	CG6345	protein_coding	3R	10414218	10416046	1829	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039811	CG15550	protein_coding	3R	30936589	30937102	514	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0051380	CG31380	protein_coding	3R	25787997	25789455	1459	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0042213	CG18731	protein_coding	3R	29725027	29725690	664	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0038946	rdhB	protein_coding	3R	22351696	22356264	4569	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0038705	CG11626	protein_coding	3R	19408873	19411265	2393	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039479	CG14257	protein_coding	3R	27075870	27082818	6949	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0015221	Fer2LCH	protein_coding	3R	30387804	30390584	2781	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039504	CG14260	protein_coding	3R	27265457	27266423	967	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0038211	CG9649	protein_coding	3R	14215459	14217882	2424	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0045469	Gr93c	protein_coding	3R	21844014	21845265	1252	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037406	Osi1	protein_coding	3R	6173549	6174971	1423	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0038747	RhoGAP92B	protein_coding	3R	19905164	19914272	9109	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0038387	blp	protein_coding	3R	15933847	15934940	1094	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0051301	CG31301	protein_coding	3R	15346205	15348012	1808	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0004882	orb	protein_coding	3R	23260610	23280856	20247	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0051472	sgll	protein_coding	3R	7810532	7811912	1381	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039767	CG2218	protein_coding	3R	30425427	30428276	2850	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0016123	Alp4	protein_coding	3R	31048929	31052540	3612	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0037654	CG11983	protein_coding	3R	9008321	9010274	1954	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0003134	Pp1alpha-96A	protein_coding	3R	24518270	24522331	4062	+	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0054008	CG34008	protein_coding	3R	20580683	20581522	840	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
drosophila_melanogaster	FBgn0039071	bb8	protein_coding	3R	23288217	23290189	1973	-	data/raw/ensembl_genomes/metazoa/drosophila_melanogaster/release-62/Drosophila_melanogaster.BDGP6.54.62.chr.gtf.gz
