species	gene_id	gene_name	genetype	chromosome	start	end	gene_length_bp	strand	source_file
pongo_abelii	ENSPPYG00000000907	ANP32E	protein_coding	1	100580241	100597574	17334	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001018	RHOC	protein_coding	1	113989580	114003776	14197	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001736	RPL11	protein_coding	1	204308526	204332820	24295	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000223	SMYD2	protein_coding	1	35170882	35227024	56143	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000041786	LCE1F	protein_coding	1	97990390	97990746	357	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001155	GLMN	protein_coding	1	134831634	134890750	59117	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000003	ZNF672	protein_coding	1	76095	77453	1359	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000107	PCNX2	protein_coding	1	16108211	16429806	321596	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000169	SDE2	protein_coding	1	23576336	23592503	16168	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000004	SH3BP5L	protein_coding	1	97459	112860	15402	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000933	ANKRD35	protein_coding	1	105712748	105732049	19302	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000035937		protein_coding	1	118285610	118360003	74394	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001156	C1orf146	protein_coding	1	134890680	134914889	24210	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000833	KPLCE	protein_coding	1	98048631	98049383	753	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001737		protein_coding	1	204364023	204365522	1500	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000224	PROX1	protein_coding	1	35471056	35520529	49474	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000035765		protein_coding	1	198810	224751	25942	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001738	ID3	protein_coding	1	204450917	204452470	1554	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000030151	LEFTY2	protein_coding	1	23631053	23635800	4748	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001020	MOV10	protein_coding	1	114004147	114028763	24617	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000038873		protein_coding	1	98059016	98059621	606	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001470	ZMYND12	protein_coding	1	185431287	185456198	24912	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000029788	PGM1	protein_coding	1	163839745	163906083	66339	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000029907	BTBD8	protein_coding	1	134948584	135052592	104009	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001096		protein_coding	1	118403965	118425617	21653	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000029496		protein_coding	1	200297	204619	4323	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001739	E2F2	protein_coding	1	204479602	204503177	23576	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000038194	LCE2C	protein_coding	1	98086194	98086526	333	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000034117	PLEKHO1	protein_coding	1	100656897	100666316	9420	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000934	PIAS3	protein_coding	1	105738769	105750061	11293	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000038990	NTPCR	protein_coding	1	16435463	16463214	27752	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000171	PYCR2	protein_coding	1	23648043	23652473	4431	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000038561	LCE2B	protein_coding	1	98096987	98097319	333	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000005	OR2T27	protein_coding	1	264155	265108	954	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000415	SWT1	protein_coding	1	64695410	64822087	126678	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001471	RIMKLA	protein_coding	1	185471869	185506032	34164	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001021	CAPZA1	protein_coding	1	114031853	114081934	50082	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000006		protein_coding	1	275459	276589	1131	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000935	NUDT17	protein_coding	1	105749744	105752994	3251	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000007	OR2T11	protein_coding	1	287433	288380	948	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000838	LCE3A	protein_coding	1	98154299	98154583	285	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000109	MAP10	protein_coding	1	16602300	16609484	7185	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000033926	LEFTY1	protein_coding	1	23682555	23685304	2750	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001854	KAZN	protein_coding	1	213214851	214432605	1217755	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001158	EPHX4	protein_coding	1	135069941	135106460	36520	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001097	SLC25A24	protein_coding	1	118449828	118506761	56934	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000039034	LCE3B	protein_coding	1	98159972	98160259	288	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000416	TRMT1L	protein_coding	1	64825971	64864593	38623	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001275	EFCAB7	protein_coding	1	163927086	163976257	49172	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000034856	OR2T10	protein_coding	1	322672	323595	924	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001740	ASAP3	protein_coding	1	204524496	204580140	55645	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000698	NTRK1	protein_coding	1	93864675	93934041	69367	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000008		protein_coding	1	339997	340953	957	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000839	LCE3C	protein_coding	1	98173245	98173514	270	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000936	POLR3C	protein_coding	1	105757397	105775712	18316	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000029911	TMEM63A	protein_coding	1	23689197	23725966	36770	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000035661		protein_coding	1	355872	356819	948	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000034690		protein_coding	1	98194111	98194389	279	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000226	RPS6KC1	protein_coding	1	36231642	36452249	220608	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000417	RNF2	protein_coding	1	64880863	64938926	58064	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000010641		protein_coding	1	383762	384712	951	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000110	SIPA1L2	protein_coding	1	16898346	17016885	118540	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000909	VPS45	protein_coding	1	100671242	100748981	77740	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001472	FOXJ3	protein_coding	1	185552399	185706475	154077	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000032516		protein_coding	1	401411	402542	1132	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000037350		protein_coding	1	98207885	98208163	279	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000039616	EPHX1	protein_coding	1	23725949	23794470	68522	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000937	RNF115	protein_coding	1	105775923	105856020	80098	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000842	CRCT1	protein_coding	1	98261462	98261776	315	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001741	TCEA3	protein_coding	1	204584112	204629188	45077	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000418	NIBAN1	protein_coding	1	64999078	65171008	171931	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000030270		protein_coding	1	439695	440630	936	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000173		protein_coding	1	23770517	23794452	23936	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000843	LCE5A	protein_coding	1	98265299	98265655	357	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001159	BRDT	protein_coding	1	135118623	135184404	65782	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001276	ITGB3BP	protein_coding	1	163976630	164059740	83111	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001022	ST7L	protein_coding	1	114082637	114176121	93485	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001473	GUCA2A	protein_coding	1	185719143	185721204	2062	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000031850		protein_coding	1	204638491	204641542	3052	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000010662		protein_coding	1	452333	453307	975	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001474	GUCA2B	protein_coding	1	185728083	185730423	2341	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000938	CD160	protein_coding	1	105863905	105874053	10149	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000844	CRNN	protein_coding	1	98367815	98370460	2646	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000009	OR2T1	protein_coding	1	497561	498517	957	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001277	ALG6	protein_coding	1	164061023	164130350	69328	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000174	SRP9	protein_coding	1	23818024	23830639	12616	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000035846		protein_coding	1	186269976	186313421	43446	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001098	VAV3	protein_coding	1	118689165	119085670	396506	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001743	ZNF436	protein_coding	1	204642047	204650792	8746	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000010635	OR2T6	protein_coding	1	517438	518364	927	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000845	FLG2	protein_coding	1	98423830	98434829	11000	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000010		protein_coding	1	543654	544616	963	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000910	OTUD7B	protein_coding	1	100841706	100875712	34007	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000699	INSRR	protein_coding	1	93887878	93906370	18493	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001475	HIVEP3	protein_coding	1	186310174	186393262	83089	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000011		protein_coding	1	558601	569095	10495	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000040029	FLG	protein_coding	1	98470184	98481961	11778	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001278	FOXD3	protein_coding	1	164173418	164174854	1437	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000419	EDEM3	protein_coding	1	65211654	65276270	64617	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000939	PDZK1	protein_coding	1	105894866	105931501	36636	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000012		protein_coding	1	584891	585829	939	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001744	HNRNPR	protein_coding	1	204664940	204699230	34291	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000847	HRNR	protein_coding	1	98539350	98548712	9363	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000013	OR14C36	protein_coding	1	608542	609480	939	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000175	ENAH	protein_coding	1	23962119	24114779	152661	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000227	ANGEL2	protein_coding	1	36484582	36509387	24806	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001476	EDN2	protein_coding	1	186418638	186423812	5175	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001855	PRDM2	protein_coding	1	214501343	214609511	108169	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000014	OR2M7	protein_coding	1	633688	639432	5745	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000032510		protein_coding	1	98658706	98660142	1437	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000701	SH2D2A	protein_coding	1	93933163	93945318	12156	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001023	WNT2B	protein_coding	1	114180887	114192115	11229	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000940	GPR89A	protein_coding	1	105931890	105998777	66888	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001745	HTR1D	protein_coding	1	204817332	204818465	1134	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001160	TGFBR3	protein_coding	1	135254443	135456999	202557	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000040587		protein_coding	1	694731	695693	963	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000037126	FOXO6	protein_coding	1	186520177	186542794	22618	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000911	MTMR11	protein_coding	1	100882272	100890435	8164	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001279	ATG4C	protein_coding	1	164638679	164721910	83232	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000034079	TCHHL1	protein_coding	1	98679436	98682612	3177	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000176	LBR	protein_coding	1	24182901	24209408	26508	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000034598	OR2M3	protein_coding	1	765786	767016	1231	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001024	CTTNBP2NL	protein_coding	1	114244995	114310336	65342	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000848	S100A11	protein_coding	1	98720937	98737094	16158	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000420	C1H1orf21	protein_coding	1	65346352	65583423	237072	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000000702	PRCC	protein_coding	1	93949047	93982549	33503	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000034605	OR2L13	protein_coding	1	811394	812332	939	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000034509		protein_coding	1	106167072	106175204	8133	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001746	LUZP1	protein_coding	1	204940058	204963753	23696	+	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
pongo_abelii	ENSPPYG00000001099		protein_coding	1	119153119	119153364	246	-	data/raw/ensembl/pongo_abelii/release-115/Pongo_abelii.Susie_PABv2.115.chr.gtf.gz
